DrawDate,Match 6 Prize,Match 6 Winners,Match 6 Total,Match 5 plus Bonus Prize,Match 5 plus Bonus Winners,Match 5 plus Bonus Total,Match 5 Prize,Match 5 Winners,Match 5 Total,Match 4 plus Bonus Prize,Match 4 plus Bonus Winners,Match 4 plus Bonus Total,Match 4 Prize,Match 4 Winners,Match 4 Total,Match 3 plus Bonus Prize,Match 3 plus Bonus Winners,Match 3 plus Bonus Total,Match 3 Prize,Match 3 Winners,Match 3 Total,Match 2 plus Bonus Prize,Match 2 plus Bonus Winners,Match 2 plus Bonus Total
2018-12-05,1000000,0,0,5000,0,0,500,17,8500,50,27,1350,20,611,12220,10,991,9910,3,11218,33654,2,10694,21388
2018-12-01,1000000,0,0,5000,0,0,500,13,6500,50,34,1700,20,833,16660,10,1092,10920,3,14609,43827,2,10737,21474
2018-11-28,1000000,0,0,5000,0,0,500,11,5500,50,28,1400,20,734,14680,10,871,8710,3,12037,36111,2,7974,15948
2018-11-24,1000000,0,0,5000,1,5000,500,10,5000,50,45,2250,20,899,17980,10,1308,13080,3,15421,46263,2,13828,27656
2018-11-21,1000000,0,0,5000,0,0,500,7,3500,50,33,1650,20,929,18580,10,931,9310,3,12210,36630,2,9302,18604
2018-11-17,1000000,1,1000000,5000,0,0,500,19,9500,50,44,2200,20,833,16660,10,1247,12470,3,15488,46464,2,12348,24696
2018-11-14,1000000,0,0,5000,0,0,500,13,6500,50,28,1400,20,641,12820,10,816,8160,3,10923,32769,2,8671,17342
2018-11-10,1000000,0,0,5000,0,0,500,18,9000,50,39,1950,20,813,16260,10,1086,10860,3,13930,41790,2,11346,22692
2018-11-07,1000000,0,0,5000,0,0,500,19,9500,50,51,2550,20,1113,22260,10,1155,11550,3,17145,51435,2,9816,19632
2018-11-03,1000000,1,1000000,5000,1,5000,500,20,10000,50,47,2350,20,1096,21920,10,1161,11610,3,17872,53616,2,11050,22100
2018-10-31,1000000,0,0,5000,1,5000,500,11,5500,50,15,750,20,504,10080,10,666,6660,3,8693,26079,2,6288,12576
2018-10-27,1000000,0,0,5000,1,5000,500,20,10000,50,60,3000,20,1108,22160,10,1565,15650,3,18944,56832,2,14074,28148
2018-10-24,1000000,1,1000000,5000,1,5000,500,17,8500,50,32,1600,20,659,13180,10,763,7630,3,11095,33285,2,6750,13500
2018-10-20,1000000,0,0,5000,0,0,500,17,8500,50,47,2350,20,887,17740,10,1119,11190,3,15988,47964,2,10755,21510
2018-10-17,1000000,0,0,5000,0,0,500,18,9000,50,37,1850,20,574,11480,10,713,7130,3,10628,31884,2,7077,14154
2018-10-13,1000000,0,0,5000,0,0,500,23,11500,50,59,2950,20,1296,25920,10,1505,15050,3,19353,58059,2,13145,26290
2018-10-10,1000000,0,0,5000,1,5000,500,7,3500,50,29,1450,20,571,11420,10,831,8310,3,10382,31146,2,8613,17226
2018-10-06,1000000,0,0,5000,0,0,500,26,13000,50,46,2300,20,1002,20040,10,1032,10320,3,16094,48282,2,10466,20932
2018-10-03,1000000,0,0,5000,0,0,500,10,5000,50,38,1900,20,598,11960,10,842,8420,3,11926,35778,2,8295,16590
2018-09-29,1000000,0,0,5000,1,5000,500,15,7500,50,48,2400,20,1039,20780,10,1215,12150,3,19298,57894,2,11888,23776
2018-09-26,1000000,0,0,5000,1,5000,500,23,11500,50,36,1800,20,841,16820,10,863,8630,3,14729,44187,2,8154,16308
2018-09-22,1000000,1,1000000,5000,2,10000,500,37,18500,50,116,5800,20,1547,30940,10,2285,22850,3,22678,68034,2,17883,35766
2018-09-19,1000000,0,0,5000,0,0,500,13,6500,50,37,1850,20,554,11080,10,882,8820,3,10281,30843,2,9069,18138
2018-09-15,1000000,0,0,5000,0,0,500,18,9000,50,27,1350,20,951,19020,10,1065,10650,3,17125,51375,2,10374,20748
2018-09-12,1000000,0,0,5000,1,5000,500,11,5500,50,20,1000,20,552,11040,10,972,9720,3,10768,32304,2,8772,17544
2018-09-08,1000000,0,0,5000,2,10000,500,13,6500,50,44,2200,20,812,16240,10,1374,13740,3,15601,46803,2,14107,28214
2018-09-05,1000000,0,0,5000,0,0,500,11,5500,50,37,1850,20,597,11940,10,954,9540,3,10740,32220,2,9507,19014
2018-09-01,500000,0,0,5000,0,0,500,13,6500,50,40,2000,20,903,18060,10,1183,11830,3,16025,48075,2,10875,21750
2018-08-29,500000,0,0,5000,0,0,500,12,6000,50,35,1750,20,894,17880,10,927,9270,3,15709,47127,,,
2018-08-25,500000,0,0,5000,0,0,500,24,12000,50,46,2300,20,958,19160,10,1470,14700,3,17345,52035,,,
2018-08-22,500000,0,0,5000,2,10000,500,26,13000,50,34,1700,20,845,16900,10,1151,11510,3,13943,41829,,,
2018-08-18,500000,0,0,5000,0,0,500,21,10500,50,40,2000,20,987,19740,10,1363,13630,3,16320,48960,,,
2018-08-15,500000,1,500000,5000,0,0,500,16,8000,50,31,1550,20,602,12040,10,776,7760,3,10230,30690,,,
2018-08-11,500000,0,0,5000,2,10000,500,24,12000,50,36,1800,20,869,17380,10,1205,12050,3,15878,47634,,,
2018-08-08,500000,0,0,5000,1,5000,500,18,9000,50,32,1600,20,860,17200,10,1051,10510,3,14580,43740,,,
2018-08-04,500000,0,0,5000,1,5000,500,24,12000,50,67,3350,20,1212,24240,10,1714,17140,3,21434,64302,,,
2018-08-01,500000,0,0,5000,0,0,500,17,8500,50,44,2200,20,787,15740,10,1120,11200,3,14419,43257,,,
2018-07-28,500000,0,0,5000,0,0,500,47,23500,50,101,5050,20,1742,34840,10,2070,20700,3,25881,77643,,,
2018-07-25,500000,0,0,5000,1,5000,500,21,10500,50,46,2300,20,1039,20780,10,981,9810,3,17340,52020,,,
2018-07-21,500000,0,0,5000,0,0,500,21,10500,50,47,2350,20,980,19600,10,1496,14960,3,18578,55734,,,
2018-07-18,500000,0,0,5000,1,5000,500,12,6000,50,42,2100,20,725,14500,10,1135,11350,3,13105,39315,,,
2018-07-14,500000,0,0,5000,1,5000,500,19,9500,50,70,3500,20,1141,22820,10,1680,16800,3,19818,59454,,,
2018-07-11,500000,0,0,5000,2,10000,500,17,8500,50,31,1550,20,703,14060,10,946,9460,3,12191,36573,,,
2018-07-07,500000,0,0,5000,0,0,500,24,12000,50,55,2750,20,1177,23540,10,1556,15560,3,19893,59679,,,
2018-07-04,500000,0,0,5000,0,0,500,6,3000,50,37,1850,20,608,12160,10,873,8730,3,10904,32712,,,
2018-06-30,500000,0,0,5000,0,0,500,33,16500,50,52,2600,20,1443,28860,10,1909,19090,3,21559,64677,,,
2018-06-27,500000,0,0,5000,0,0,500,24,12000,50,39,1950,20,664,13280,10,1038,10380,3,11386,34158,,,
2018-06-23,500000,0,0,5000,3,15000,500,24,12000,50,47,2350,20,891,17820,10,1145,11450,3,15367,46101,,,
2018-06-20,500000,0,0,5000,1,5000,500,9,4500,50,43,2150,20,735,14700,10,1107,11070,3,12755,38265,,,
2018-06-16,500000,0,0,5000,1,5000,500,24,12000,50,46,2300,20,1020,20400,10,1389,13890,3,17779,53337,,,
2018-06-13,500000,0,0,5000,0,0,500,6,3000,50,33,1650,20,588,11760,10,863,8630,3,11065,33195,,,
2018-06-09,500000,0,0,5000,1,5000,500,22,11000,50,47,2350,20,1001,20020,10,1190,11900,3,18107,54321,,,
2018-06-06,500000,0,0,5000,3,15000,500,15,7500,50,35,1750,20,840,16800,10,1095,10950,3,13756,41268,,,
2018-06-02,500000,0,0,5000,0,0,500,16,8000,50,44,2200,20,937,18740,10,1288,12880,3,16472,49416,,,
2018-05-30,500000,0,0,5000,3,15000,500,39,19500,50,107,5350,20,1333,26660,10,2135,21350,3,18353,55059,,,
2018-05-26,500000,0,0,5000,0,0,500,23,11500,50,111,5550,20,1114,22280,10,2249,22490,3,18684,56052,,,
2018-05-23,500000,0,0,5000,0,0,500,11,5500,50,27,1350,20,734,14680,10,886,8860,3,13127,39381,,,
2018-05-19,500000,0,0,5000,0,0,500,27,13500,50,69,3450,20,1258,25160,10,1772,17720,3,19787,59361,,,
2018-05-16,500000,0,0,5000,0,0,500,16,8000,50,31,1550,20,604,12080,10,910,9100,3,10375,31125,,,
2018-05-12,500000,0,0,5000,1,5000,500,28,14000,50,54,2700,20,1341,26820,10,1610,16100,3,23166,69498,,,
2018-05-09,500000,0,0,5000,0,0,500,17,8500,50,41,2050,20,834,16680,10,1086,10860,3,14943,44829,,,
2018-05-05,500000,0,0,5000,0,0,500,22,11000,50,59,2950,20,1198,23960,10,1616,16160,3,21232,63696,,,
2018-05-02,500000,0,0,5000,0,0,500,16,8000,50,39,1950,20,811,16220,10,1059,10590,3,14297,42891,,,
2018-04-28,500000,0,0,5000,1,5000,500,26,13000,50,94,4700,20,1376,27520,10,2276,22760,3,22706,68118,,,
2018-04-25,500000,0,0,5000,1,5000,500,29,14500,50,46,2300,20,948,18960,10,1247,12470,3,15497,46491,,,
2018-04-21,500000,0,0,5000,1,5000,500,25,12500,50,50,2500,20,964,19280,10,1385,13850,3,16742,50226,,,
2018-04-18,500000,0,0,5000,0,0,500,13,6500,50,31,1550,20,657,13140,10,953,9530,3,12999,38997,,,
2018-04-14,500000,0,0,5000,1,5000,500,25,12500,50,83,4150,20,1182,23640,10,1966,19660,3,20308,60924,,,
2018-04-11,500000,0,0,5000,0,0,500,13,6500,50,40,2000,20,695,13900,10,1007,10070,3,13027,39081,,,
2018-04-07,500000,0,0,5000,0,0,500,21,10500,50,65,3250,20,1415,28300,10,1788,17880,3,20144,60432,,,
2018-04-04,500000,0,0,5000,2,10000,500,15,7500,50,74,3700,20,809,16180,10,1583,15830,3,14020,42060,,,
2018-03-31,500000,0,0,5000,2,10000,500,39,19500,50,91,4550,20,1637,32740,10,1955,19550,3,24723,74169,,,
2018-03-28,500000,0,0,5000,0,0,500,6,3000,50,31,1550,20,638,12760,10,944,9440,3,11491,34473,,,
2018-03-24,500000,0,0,5000,0,0,500,28,14000,50,53,2650,20,1185,23700,10,1294,12940,3,21385,64155,,,
2018-03-21,500000,0,0,5000,0,0,500,18,9000,50,44,2200,20,767,15340,10,1085,10850,3,13644,40932,,,
2018-03-17,500000,0,0,5000,1,5000,500,18,9000,50,45,2250,20,904,18080,10,1193,11930,3,16926,50778,,,
2018-03-14,500000,0,0,5000,0,0,500,22,11000,50,40,2000,20,683,13660,10,1043,10430,3,13073,39219,,,
2018-03-10,500000,0,0,5000,0,0,500,42,21000,50,154,7700,20,1887,37740,10,2608,26080,3,25815,77445,,,
2018-03-07,500000,0,0,5000,0,0,500,14,7000,50,41,2050,20,867,17340,10,1081,10810,3,15474,46422,,,
2018-03-03,500000,0,0,5000,0,0,500,16,8000,50,34,1700,20,737,14740,10,907,9070,3,13475,40425,,,
2018-02-28,500000,0,0,5000,1,5000,500,17,8500,50,26,1300,20,672,13440,10,956,9560,3,12113,36339,,,
2018-02-24,500000,0,0,5000,1,5000,500,27,13500,50,58,2900,20,1087,21740,10,1612,16120,3,19786,59358,,,
2018-02-21,500000,0,0,5000,1,5000,500,17,8500,50,32,1600,20,835,16700,10,1051,10510,3,14030,42090,,,
2018-02-17,500000,0,0,5000,1,5000,500,37,18500,50,88,4400,20,1663,33260,10,2179,21790,3,25901,77703,,,
2018-02-14,500000,0,0,5000,2,10000,500,18,9000,50,48,2400,20,906,18120,10,1579,15790,3,16318,48954,,,
2018-02-10,500000,0,0,5000,0,0,500,24,12000,50,63,3150,20,1228,24560,10,1994,19940,3,21983,65949,,,
2018-02-07,500000,0,0,5000,0,0,500,22,11000,50,82,4100,20,1088,21760,10,1759,17590,3,18155,54465,,,
2018-02-03,500000,0,0,5000,1,5000,500,24,12000,50,56,2800,20,1207,24140,10,1724,17240,3,20091,60273,,,
2018-01-31,500000,0,0,5000,1,5000,500,25,12500,50,64,3200,20,1594,31880,10,1588,15880,3,21211,63633,,,
2018-01-27,500000,0,0,5000,0,0,500,22,11000,50,46,2300,20,1104,22080,10,1290,12900,3,19538,58614,,,
2018-01-24,500000,0,0,5000,0,0,500,10,5000,50,38,1900,20,689,13780,10,1060,10600,3,13631,40893,,,
2018-01-20,500000,0,0,5000,0,0,500,14,7000,50,71,3550,20,1256,25120,10,1948,19480,3,22158,66474,,,
2018-01-17,500000,0,0,5000,0,0,500,21,10500,50,41,2050,20,825,16500,10,894,8940,3,15022,45066,,,
2018-01-13,500000,0,0,5000,0,0,500,27,13500,50,42,2100,20,1058,21160,10,1301,13010,3,18139,54417,,,
2018-01-10,500000,0,0,5000,1,5000,500,20,10000,50,62,3100,20,902,18040,10,1679,16790,3,14821,44463,,,
2018-01-06,500000,0,0,5000,0,0,500,23,11500,50,64,3200,20,1037,20740,10,1310,13100,3,16589,49767,,,
2018-01-03,500000,0,0,5000,0,0,500,11,5500,50,29,1450,20,790,15800,10,1079,10790,3,13743,41229,,,
2017-12-30,500000,0,0,5000,0,0,500,18,9000,50,48,2400,20,877,17540,10,1227,12270,3,15709,47127,,,
2017-12-27,500000,0,0,5000,1,5000,500,13,6500,50,31,1550,20,556,11120,10,753,7530,3,10864,32592,,,
2017-12-23,500000,0,0,5000,1,5000,500,32,16000,50,58,2900,20,1289,25780,10,1675,16750,3,21338,64014,,,
2017-12-20,500000,0,0,5000,0,0,500,15,7500,50,35,1750,20,696,13920,10,971,9710,3,13563,40689,,,
2017-12-16,500000,0,0,5000,1,5000,500,19,9500,50,67,3350,20,1006,20120,10,1888,18880,3,18219,54657,,,
2017-12-13,500000,0,0,5000,0,0,500,15,7500,50,62,3100,20,739,14780,10,1587,15870,3,13086,39258,,,
2017-12-09,500000,1,500000,5000,0,0,500,20,10000,50,66,3300,20,1033,20660,10,1226,12260,3,18599,55797,,,
2017-12-06,500000,0,0,5000,0,0,500,21,10500,50,30,1500,20,763,15260,10,1078,10780,3,13493,40479,,,
2017-12-02,500000,0,0,5000,0,0,500,28,14000,50,44,2200,20,1226,24520,10,1254,12540,3,20006,60018,,,
2017-11-29,500000,0,0,5000,0,0,500,12,6000,50,21,1050,20,637,12740,10,731,7310,3,11497,34491,,,
2017-11-25,500000,0,0,5000,0,0,500,26,13000,50,42,2100,20,1070,21400,10,1283,12830,3,18123,54369,,,
2017-11-22,500000,0,0,5000,1,5000,500,23,11500,50,46,2300,20,1243,24860,10,1205,12050,3,18759,56277,,,
2017-11-18,500000,1,500000,5000,0,0,500,25,12500,50,48,2400,20,1118,22360,10,1330,13300,3,19786,59358,,,
2017-11-15,500000,0,0,5000,2,10000,500,28,14000,50,102,5100,20,1248,24960,10,2065,20650,3,18068,54204,,,
2017-11-11,500000,0,0,5000,1,5000,500,31,15500,50,76,3800,20,1299,25980,10,1985,19850,3,22374,67122,,,
2017-11-08,500000,0,0,5000,1,5000,500,9,4500,50,36,1800,20,670,13400,10,936,9360,3,11737,35211,,,
2017-11-04,500000,0,0,5000,0,0,500,13,6500,50,46,2300,20,972,19440,10,1296,12960,3,17123,51369,,,
2017-11-01,500000,0,0,5000,1,5000,500,20,10000,50,44,2200,20,756,15120,10,1212,12120,3,13499,40497,,,
2017-10-28,500000,0,0,5000,0,0,500,21,10500,50,45,2250,20,1077,21540,10,1586,15860,3,17887,53661,,,
2017-10-25,500000,0,0,5000,1,5000,500,25,12500,50,44,2200,20,1140,22800,10,1219,12190,3,19795,59385,,,
2017-10-21,500000,0,0,5000,1,5000,500,41,20500,50,114,5700,20,1804,36080,10,2151,21510,3,27371,82113,,,
2017-10-18,500000,0,0,5000,0,0,500,22,11000,50,42,2100,20,769,15380,10,1014,10140,3,13376,40128,,,
2017-10-14,500000,0,0,5000,1,5000,500,22,11000,50,58,2900,20,1119,22380,10,1510,15100,3,18193,54579,,,
2017-10-11,500000,0,0,5000,0,0,500,15,7500,50,43,2150,20,886,17720,10,1326,13260,3,15244,45732,,,
2017-10-07,500000,0,0,5000,0,0,500,22,11000,50,46,2300,20,1041,20820,10,1462,14620,3,18733,56199,,,
2017-10-04,500000,0,0,5000,0,0,500,9,4500,50,44,2200,20,728,14560,10,921,9210,3,13276,39828,,,
2017-09-30,500000,0,0,5000,1,5000,500,22,11000,50,49,2450,20,1636,32720,10,1363,13630,3,26424,79272,,,
2017-09-27,500000,1,500000,5000,0,0,500,11,5500,50,35,1750,20,820,16400,10,1228,12280,3,14936,44808,,,
2017-09-23,500000,1,500000,5000,2,10000,500,52,26000,50,131,6550,20,2172,43440,10,2556,25560,3,27670,83010,,,
2017-09-20,500000,0,0,5000,0,0,500,10,5000,50,38,1900,20,631,12620,10,966,9660,3,11073,33219,,,
2017-09-16,500000,0,0,5000,0,0,500,13,6500,50,37,1850,20,971,19420,10,1233,12330,3,17562,52686,,,
2017-09-13,500000,1,500000,5000,0,0,500,15,7500,50,37,1850,20,627,12540,10,934,9340,3,12167,36501,,,
2017-09-09,500000,0,0,5000,0,0,500,27,13500,50,91,4550,20,1271,25420,10,2002,20020,3,20985,62955,,,
2017-09-06,500000,0,0,5000,1,5000,500,9,4500,50,37,1850,20,705,14100,10,897,8970,3,12492,37476,,,
2017-09-02,500000,1,500000,5000,1,5000,500,25,12500,50,48,2400,20,1167,23340,10,1362,13620,3,20131,60393,,,
2017-08-30,500000,0,0,5000,0,0,500,15,7500,50,56,2800,20,900,18000,10,1495,14950,3,14651,43953,,,
2017-08-26,500000,0,0,5000,0,0,500,22,11000,50,57,2850,20,1326,26520,10,1789,17890,3,23232,69696,,,
2017-08-23,500000,0,0,5000,1,5000,500,25,12500,50,75,3750,20,1275,25500,10,1818,18180,3,20496,61488,,,
2017-08-19,500000,1,500000,5000,2,10000,500,38,19000,50,64,3200,20,1605,32100,10,1626,16260,3,26366,79098,,,
2017-08-16,500000,0,0,5000,2,10000,500,31,15500,50,93,4650,20,1526,30520,10,1948,19480,3,23051,69153,,,
2017-08-12,500000,1,500000,5000,0,0,500,33,16500,50,62,3100,20,1085,21700,10,1841,18410,3,20317,60951,,,
2017-08-09,500000,0,0,5000,0,0,500,23,11500,50,34,1700,20,775,15500,10,1063,10630,3,13265,39795,,,
2017-08-05,500000,0,0,5000,1,5000,500,21,10500,50,48,2400,20,1153,23060,10,1535,15350,3,20622,61866,,,
2017-08-02,500000,0,0,5000,0,0,500,17,8500,50,33,1650,20,773,15460,10,1047,10470,3,14704,44112,,,
2017-07-29,500000,0,0,5000,2,10000,500,28,14000,50,55,2750,20,1092,21840,10,1572,15720,3,19645,58935,,,
2017-07-26,500000,0,0,5000,0,0,500,13,6500,50,41,2050,20,884,17680,10,1340,13400,3,14858,44574,,,
2017-07-22,500000,0,0,5000,0,0,500,17,8500,50,60,3000,20,1113,22260,10,1839,18390,3,19121,57363,,,
2017-07-19,500000,0,0,5000,1,5000,500,20,10000,50,47,2350,20,932,18640,10,1325,13250,3,15636,46908,,,
2017-07-15,500000,0,0,5000,0,0,500,19,9500,50,58,2900,20,1048,20960,10,1578,15780,3,18646,55938,,,
2017-07-12,500000,0,0,5000,0,0,500,10,5000,50,37,1850,20,916,18320,10,1035,10350,3,15658,46974,,,
2017-07-08,500000,0,0,5000,0,0,500,19,9500,50,43,2150,20,955,19100,10,1204,12040,3,16186,48558,,,
2017-07-05,500000,0,0,5000,0,0,500,15,7500,50,39,1950,20,758,15160,10,1150,11500,3,13722,41166,,,
2017-07-01,500000,0,0,5000,0,0,500,30,15000,50,63,3150,20,1440,28800,10,1555,15550,3,24211,72633,,,
2017-06-28,500000,1,500000,5000,2,10000,500,29,14500,50,62,3100,20,1057,21140,10,1729,17290,3,16665,49995,,,
2017-06-24,500000,0,0,5000,1,5000,500,28,14000,50,80,4000,20,1323,26460,10,1841,18410,3,21945,65835,,,
2017-06-21,500000,0,0,5000,0,0,500,13,6500,50,33,1650,20,676,13520,10,922,9220,3,12906,38718,,,
2017-06-17,500000,1,500000,5000,0,0,500,16,8000,50,45,2250,20,1013,20260,10,1378,13780,3,19140,57420,,,
2017-06-14,500000,0,0,5000,0,0,500,15,7500,50,45,2250,20,843,16860,10,1203,12030,3,14642,43926,,,
2017-06-10,500000,0,0,5000,2,10000,500,42,21000,50,74,3700,20,1734,34680,10,2000,20000,3,25053,75159,,,
2017-06-07,500000,0,0,5000,0,0,500,11,5500,50,42,2100,20,675,13500,10,734,7340,3,12338,37014,,,
2017-06-03,500000,0,0,5000,1,5000,500,19,9500,50,72,3600,20,1032,20640,10,1667,16670,3,17507,52521,,,
2017-05-31,500000,0,0,5000,1,5000,500,14,7000,50,40,2000,20,840,16800,10,1085,10850,3,13842,41526,,,
2017-05-27,500000,0,0,5000,0,0,500,21,10500,50,47,2350,20,1028,20560,10,1321,13210,3,18389,55167,,,
2017-05-24,500000,0,0,5000,2,10000,500,29,14500,50,65,3250,20,1122,22440,10,1319,13190,3,18235,54705,,,
2017-05-20,500000,0,0,5000,0,0,500,14,7000,50,36,1800,20,992,19840,10,1304,13040,3,16442,49326,,,
2017-05-17,500000,0,0,5000,2,10000,500,115,57500,50,31,1550,20,2530,50600,10,845,8450,3,24151,72453,,,
2017-05-13,500000,0,0,5000,0,0,500,20,10000,50,53,2650,20,1091,21820,10,1486,14860,3,19035,57105,,,
2017-05-10,500000,0,0,5000,0,0,500,16,8000,3,32,96,20,695,13900,10,1078,10780,3,12724,38172,,,
2017-05-06,500000,0,0,5000,2,10000,500,41,20500,50,113,5650,20,1730,34600,10,2755,27550,3,28916,86748,,,
2017-05-03,500000,0,0,5000,2,10000,500,25,12500,50,82,4100,20,1346,26920,10,1816,18160,3,23148,69444,,,
2017-04-29,500000,0,0,5000,0,0,500,29,14500,50,68,3400,20,1755,35100,10,1944,19440,3,29586,88758,,,
2017-04-26,500000,0,0,5000,1,5000,500,23,11500,50,77,3850,20,1266,25320,10,1800,18000,3,21303,63909,,,
2017-04-22,500000,0,0,5000,0,0,500,18,9000,50,68,3400,20,1221,24420,10,1610,16100,3,22566,67698,,,
2017-04-19,500000,0,0,5000,0,0,500,21,10500,50,55,2750,20,1214,24280,10,1601,16010,3,21058,63174,,,
2017-04-15,500000,0,0,5000,0,0,500,24,12000,50,76,3800,20,1262,25240,10,2013,20130,3,22623,67869,,,
2017-04-12,500000,0,0,5000,0,0,500,32,16000,50,73,3650,20,1276,25520,10,1741,17410,3,20194,60582,,,
2017-04-08,500000,0,0,5000,0,0,500,23,11500,50,98,4900,20,1456,29120,10,2056,20560,3,25290,75870,,,
2017-04-05,500000,0,0,5000,1,5000,500,18,9000,50,41,2050,20,816,16320,10,985,9850,3,13628,40884,,,
2017-04-01,500000,0,0,5000,1,5000,500,18,9000,50,44,2200,20,1117,22340,10,1342,13420,3,18837,56511,,,
2017-03-29,500000,0,0,5000,0,0,500,25,12500,50,65,3250,20,1244,24880,10,1595,15950,3,19257,57771,,,
2017-03-25,500000,1,500000,5000,0,0,500,26,13000,50,66,3300,20,1510,30200,10,1445,14450,3,24524,73572,,,
2017-03-22,500000,0,0,5000,0,0,500,19,9500,50,87,4350,20,1126,22520,10,1875,18750,3,17884,53652,,,
2017-03-18,500000,0,0,5000,1,5000,500,22,11000,50,48,2400,20,1176,23520,10,1607,16070,3,18998,56994,,,
2017-03-15,500000,0,0,5000,0,0,500,18,9000,50,36,1800,20,713,14260,10,1131,11310,3,13534,40602,,,
2017-03-11,500000,0,0,5000,0,0,500,13,6500,50,65,3250,20,898,17960,10,1342,13420,3,16850,50550,,,
2017-03-08,500000,0,0,5000,0,0,500,31,15500,50,84,4200,20,1227,24540,10,1572,15720,3,19178,57534,,,
2017-03-04,500000,0,0,5000,1,5000,500,26,13000,50,58,2900,20,1096,21920,10,1678,16780,3,19014,57042,,,
2017-03-01,500000,0,0,5000,0,0,500,17,8500,50,73,3650,20,1246,24920,10,1705,17050,3,22092,66276,,,
2017-02-25,500000,0,0,5000,1,5000,500,22,11000,50,79,3950,20,1477,29540,10,1953,19530,3,26324,78972,,,
2017-02-22,500000,0,0,5000,0,0,500,20,10000,50,42,2100,20,1157,23140,10,1529,15290,3,19687,59061,,,
2017-02-18,500000,0,0,5000,2,10000,500,31,15500,50,67,3350,20,1487,29740,10,1817,18170,3,26583,79749,,,
2017-02-15,500000,0,0,5000,0,0,500,26,13000,50,79,3950,20,1263,25260,10,1990,19900,3,22200,66600,,,
2017-02-11,500000,0,0,5000,0,0,500,28,14000,50,65,3250,20,1313,26260,10,1789,17890,3,23246,69738,,,
2017-02-08,500000,0,0,5000,0,0,500,11,5500,50,70,3500,20,1174,23480,10,1896,18960,3,20670,62010,,,
2017-02-04,500000,0,0,5000,1,5000,500,37,18500,50,79,3950,20,1465,29300,10,2441,24410,3,25342,76026,,,
2017-02-01,500000,0,0,5000,0,0,500,41,20500,50,67,3350,20,1283,25660,10,1814,18140,3,21192,63576,,,
2017-01-28,500000,1,500000,5000,0,0,500,44,22000,50,108,5400,20,1658,33160,10,2517,25170,3,26929,80787,,,
2017-01-25,500000,0,0,5000,0,0,500,12,6000,50,66,3300,20,1096,21920,10,1652,16520,3,17932,53796,,,
2017-01-21,500000,0,0,5000,1,5000,500,26,13000,50,61,3050,20,1057,21140,10,1417,14170,3,18204,54612,,,
2017-01-18,500000,0,0,5000,1,5000,500,30,15000,50,65,3250,20,1367,27340,10,1786,17860,3,19307,57921,,,
2017-01-14,500000,0,0,5000,1,5000,500,24,12000,50,67,3350,20,1432,28640,10,2028,20280,3,23561,70683,,,
2017-01-11,500000,0,0,5000,2,10000,500,30,15000,50,98,4900,20,1264,25280,10,1751,17510,3,18188,54564,,,
2017-01-07,500000,0,0,5000,0,0,500,19,9500,50,47,2350,20,1051,21020,10,1489,14890,3,18718,56154,,,
2017-01-04,500000,0,0,5000,1,5000,500,16,8000,50,31,1550,20,987,19740,10,887,8870,3,16207,48621,,,
2016-12-31,500000,0,0,5000,0,0,500,33,16500,50,57,2850,20,946,18920,10,1342,13420,3,16870,50610,,,
2016-12-28,500000,0,0,5000,2,10000,500,15,7500,50,26,1300,20,583,11660,10,901,9010,3,10900,32700,,,
2016-12-24,500000,0,0,5000,2,10000,500,28,14000,50,54,2700,20,1221,24420,10,1611,16110,3,21599,64797,,,
2016-12-21,500000,0,0,5000,1,5000,500,12,6000,50,39,1950,20,788,15760,10,1309,13090,3,14668,44004,,,
2016-12-17,500000,0,0,5000,0,0,500,26,13000,50,74,3700,20,1006,20120,10,1841,18410,3,18810,56430,,,
2016-12-14,500000,0,0,5000,0,0,500,11,5500,50,24,1200,20,679,13580,10,912,9120,3,11598,34794,,,
2016-12-10,500000,0,0,5000,0,0,500,22,11000,50,76,3800,20,1057,21140,10,1582,15820,3,19458,58374,,,
2016-12-07,500000,0,0,5000,0,0,500,27,13500,50,88,4400,20,1230,24600,10,1501,15010,3,17151,51453,,,
2016-12-03,500000,0,0,5000,1,5000,500,37,18500,50,68,3400,20,2082,41640,10,1900,19000,3,32071,96213,,,
2016-11-30,500000,0,0,5000,0,0,500,32,16000,50,49,2450,20,949,18980,10,1408,14080,3,16577,49731,,,
2016-11-26,500000,0,0,5000,1,5000,500,26,13000,50,85,4250,20,1656,33120,10,2188,21880,3,26590,79770,,,
2016-11-23,500000,0,0,5000,0,0,500,16,8000,50,53,2650,20,921,18420,10,1397,13970,3,16917,50751,,,
2016-11-19,500000,0,0,5000,0,0,500,20,10000,50,70,3500,20,1268,25360,10,1780,17800,3,21277,63831,,,
2016-11-16,500000,0,0,5000,2,10000,500,16,8000,50,61,3050,20,1029,20580,10,1508,15080,3,17491,52473,,,
2016-11-12,500000,0,0,5000,0,0,500,30,15000,50,79,3950,20,1257,25140,10,2097,20970,3,22682,68046,,,
2016-11-09,500000,0,0,5000,0,0,500,23,11500,50,87,4350,20,1009,20180,10,1499,14990,3,16315,48945,,,
2016-11-05,500000,1,500000,5000,1,5000,500,34,17000,50,48,2400,20,1134,22680,10,1530,15300,3,18962,56886,,,
2016-11-02,500000,0,0,5000,0,0,500,13,6500,50,58,2900,20,1132,22640,10,1767,17670,3,17817,53451,,,
